environment,task,response_regime,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability,rank_and_sign_applicable,null_response_note
shock_adaptive_composite_v1,shock,adaptive_composite,4,WDR,exact_behavior,20,masked,200,0.6325714286,0.7666666667,0.659,0.238,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WDR,exact_behavior,none,masked,200,0.6348571429,0.767,0.661,0.237,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WDR,misspecified_behavior,20,masked,200,0.6282857143,0.7676666667,0.669,0.237,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WDR,misspecified_behavior,none,masked,200,0.6274285714,0.7666666667,0.671,0.236,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WDR,paper_lstm_h16,20,masked,200,0.612,0.758,0.648,0.237,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WDR,paper_lstm_h16,none,masked,200,0.608,0.7556666667,0.647,0.237,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,crossfit_stronger,20,masked,200,0.1975934886,0.4363333333,0.567,0.325,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,crossfit_stronger,none,masked,200,0.1975934886,0.4363333333,0.567,0.325,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,exact_behavior,20,masked,200,0.215138981,0.452,0.608,0.332,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,exact_behavior,none,masked,200,0.215138981,0.452,0.608,0.332,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,misspecified_behavior,20,masked,200,0.199605087,0.4403333333,0.581,0.333,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,misspecified_behavior,none,masked,200,0.199605087,0.4403333333,0.581,0.333,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,paper_lstm_h16,20,masked,200,0.186625712,0.4286666667,0.549,0.332,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WIS,paper_lstm_h16,none,masked,200,0.1851762844,0.428,0.548,0.332,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,crossfit_stronger,20,masked,200,0.586,0.7393333333,0.609,0.248,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,crossfit_stronger,none,masked,200,0.58,0.7353333333,0.607,0.239,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,exact_behavior,20,masked,200,0.604,0.752,0.637,0.252,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,exact_behavior,none,masked,200,0.6034285714,0.7503333333,0.637,0.252,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,misspecified_behavior,20,masked,200,0.5848571429,0.7433333333,0.627,0.258,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,misspecified_behavior,none,masked,200,0.5842857143,0.7423333333,0.627,0.257,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,paper_lstm_h16,20,masked,200,0.5728571429,0.735,0.608,0.26,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,WPDIS,paper_lstm_h16,none,masked,200,0.572,0.7346666667,0.608,0.259,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.586,0.7393333333,0.609,0.248,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.58,0.7353333333,0.607,0.239,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,exact_behavior,20,masked,200,0.604,0.752,0.637,0.252,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,exact_behavior,none,masked,200,0.6034285714,0.7503333333,0.637,0.252,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.5848571429,0.7433333333,0.627,0.258,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.5842857143,0.7423333333,0.627,0.257,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.5728571429,0.735,0.608,0.26,True,
shock_adaptive_composite_v1,shock,adaptive_composite,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.572,0.7346666667,0.608,0.259,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,crossfit_stronger,20,masked,200,0.4965714286,0.6886666667,0.516,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,crossfit_stronger,none,masked,200,0.4911428571,0.6856666667,0.516,0.396,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,exact_behavior,20,masked,200,0.5102857143,0.7053333333,0.568,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,exact_behavior,none,masked,200,0.5094285714,0.7033333333,0.568,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,misspecified_behavior,20,masked,200,0.5002857143,0.6956666667,0.541,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,misspecified_behavior,none,masked,200,0.5,0.6946666667,0.541,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,paper_lstm_h16,20,masked,200,0.4894285714,0.683,0.503,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,CWPDIS,paper_lstm_h16,none,masked,200,0.4885714286,0.6826666667,0.503,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,crossfit_stronger,20,masked,200,0.508,0.717,0.603,0.38,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,crossfit_stronger,none,masked,200,0.5068571429,0.7133333333,0.608,0.364,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,exact_behavior,20,masked,200,0.5557142857,0.7246666667,0.579,0.294,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,exact_behavior,none,masked,200,0.5297142857,0.71,0.592,0.289,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,misspecified_behavior,20,masked,200,0.5842857143,0.7503333333,0.645,0.275,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,misspecified_behavior,none,masked,200,0.5788571429,0.746,0.647,0.267,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,paper_lstm_h16,20,masked,200,0.5648571429,0.7456666667,0.656,0.274,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,DR,paper_lstm_h16,none,masked,200,0.5765714286,0.749,0.657,0.251,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,crossfit_stronger,20,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,crossfit_stronger,none,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,exact_behavior,20,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,exact_behavior,none,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,misspecified_behavior,20,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,misspecified_behavior,none,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,paper_lstm_h16,20,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,FQE,paper_lstm_h16,none,masked,200,0.8397142857,0.8746666667,0.808,0.183,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,crossfit_stronger,20,masked,200,0.1280454845,0.4173333333,0.6,0.4,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,crossfit_stronger,none,masked,200,0.126596057,0.4166666667,0.6,0.4,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,exact_behavior,20,masked,200,0.102008342,0.393,0.532,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,exact_behavior,none,masked,200,0.09799999952,0.3916666667,0.531,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,misspecified_behavior,20,masked,200,0.1280246284,0.417,0.6,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,misspecified_behavior,none,masked,200,0.1237055442,0.4156666667,0.599,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,paper_lstm_h16,20,masked,200,0.1389777096,0.4206666667,0.6,0.398,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,IS,paper_lstm_h16,none,masked,200,0.1294531998,0.4173333333,0.6,0.396,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,crossfit_stronger,20,masked,200,0.5054285714,0.7153333333,0.604,0.382,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,crossfit_stronger,none,masked,200,0.5074285714,0.7113333333,0.608,0.368,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,exact_behavior,20,masked,200,0.5462857143,0.7173333333,0.575,0.301,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,exact_behavior,none,masked,200,0.52,0.7036666667,0.588,0.295,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,misspecified_behavior,20,masked,200,0.58,0.748,0.648,0.282,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,misspecified_behavior,none,masked,200,0.5722857143,0.7433333333,0.65,0.275,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,paper_lstm_h16,20,masked,200,0.5682857143,0.7463333333,0.655,0.277,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,PDIS,paper_lstm_h16,none,masked,200,0.5774285714,0.7483333333,0.659,0.249,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,crossfit_stronger,20,masked,200,0.5085714286,0.702,0.548,0.39,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,crossfit_stronger,none,masked,200,0.5082857143,0.7016666667,0.548,0.386,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,exact_behavior,20,masked,200,0.516,0.7103333333,0.576,0.39,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,exact_behavior,none,masked,200,0.5157142857,0.7083333333,0.576,0.39,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,misspecified_behavior,20,masked,200,0.5182857143,0.7126666667,0.582,0.391,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,misspecified_behavior,none,masked,200,0.516,0.7106666667,0.582,0.391,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,paper_lstm_h16,20,masked,200,0.5134285714,0.708,0.568,0.39,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WDR,paper_lstm_h16,none,masked,200,0.5134285714,0.708,0.568,0.391,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,crossfit_stronger,20,masked,200,0.1101946041,0.3903333333,0.508,0.395,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,crossfit_stronger,none,masked,200,0.1101946041,0.3903333333,0.508,0.395,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,exact_behavior,20,masked,200,0.1265182638,0.4063333333,0.555,0.399,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,exact_behavior,none,masked,200,0.1265182638,0.4063333333,0.555,0.399,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,misspecified_behavior,20,masked,200,0.1143376825,0.3943333333,0.519,0.399,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,misspecified_behavior,none,masked,200,0.1143376825,0.3943333333,0.519,0.399,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,paper_lstm_h16,20,masked,200,0.1031092398,0.383,0.486,0.398,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WIS,paper_lstm_h16,none,masked,200,0.1031092398,0.383,0.486,0.398,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,crossfit_stronger,20,masked,200,0.4991428571,0.691,0.523,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,crossfit_stronger,none,masked,200,0.4937142857,0.688,0.523,0.396,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,exact_behavior,20,masked,200,0.512,0.7056666667,0.567,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,exact_behavior,none,masked,200,0.5102857143,0.7033333333,0.567,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,misspecified_behavior,20,masked,200,0.51,0.7053333333,0.568,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,misspecified_behavior,none,masked,200,0.5088571429,0.704,0.568,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,paper_lstm_h16,20,masked,200,0.5011428571,0.6966666667,0.544,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,WPDIS,paper_lstm_h16,none,masked,200,0.5002857143,0.6963333333,0.544,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.4991428571,0.691,0.523,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.4937142857,0.688,0.523,0.396,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,exact_behavior,20,masked,200,0.512,0.7056666667,0.567,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,exact_behavior,none,masked,200,0.5102857143,0.7033333333,0.567,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.51,0.7053333333,0.568,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.5088571429,0.704,0.568,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.5011428571,0.6966666667,0.544,0.397,True,
shock_adaptive_composite_v1,shock,adaptive_composite,8,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.5002857143,0.6963333333,0.544,0.397,True,
shock_null_response_v1,shock,null_response,1,CWPDIS,crossfit_stronger,20,masked,200,,,,0.029,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,crossfit_stronger,none,masked,200,,,,0.022,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,exact_behavior,20,masked,200,,,,0.03,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,exact_behavior,none,masked,200,,,,0.026,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,misspecified_behavior,20,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,misspecified_behavior,none,masked,200,,,,0.032,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,paper_lstm_h16,20,masked,200,,,,0.04,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,CWPDIS,paper_lstm_h16,none,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,crossfit_stronger,20,masked,200,,,,0.283,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,crossfit_stronger,none,masked,200,,,,0.045,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,exact_behavior,20,masked,200,,,,0.137,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,exact_behavior,none,masked,200,,,,0.043,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,misspecified_behavior,20,masked,200,,,,0.15,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,misspecified_behavior,none,masked,200,,,,0.071,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,paper_lstm_h16,20,masked,200,,,,0.22,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,DR,paper_lstm_h16,none,masked,200,,,,0.109,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,crossfit_stronger,20,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,crossfit_stronger,none,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,exact_behavior,20,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,exact_behavior,none,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,misspecified_behavior,20,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,misspecified_behavior,none,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,20,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,FQE,paper_lstm_h16,none,masked,200,,,,0.375,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,crossfit_stronger,20,masked,200,,,,0.288,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,crossfit_stronger,none,masked,200,,,,0.046,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,exact_behavior,20,masked,200,,,,0.138,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,exact_behavior,none,masked,200,,,,0.046,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,misspecified_behavior,20,masked,200,,,,0.156,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,misspecified_behavior,none,masked,200,,,,0.073,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,paper_lstm_h16,20,masked,200,,,,0.252,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,IS,paper_lstm_h16,none,masked,200,,,,0.124,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,crossfit_stronger,20,masked,200,,,,0.288,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,crossfit_stronger,none,masked,200,,,,0.046,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,exact_behavior,20,masked,200,,,,0.138,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,exact_behavior,none,masked,200,,,,0.046,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,misspecified_behavior,20,masked,200,,,,0.156,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,misspecified_behavior,none,masked,200,,,,0.073,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,paper_lstm_h16,20,masked,200,,,,0.252,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,PDIS,paper_lstm_h16,none,masked,200,,,,0.124,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,crossfit_stronger,20,masked,200,,,,0.033,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,crossfit_stronger,none,masked,200,,,,0.027,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,exact_behavior,20,masked,200,,,,0.032,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,exact_behavior,none,masked,200,,,,0.029,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,misspecified_behavior,20,masked,200,,,,0.031,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,misspecified_behavior,none,masked,200,,,,0.028,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,20,masked,200,,,,0.036,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WDR,paper_lstm_h16,none,masked,200,,,,0.031,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,crossfit_stronger,20,masked,200,,,,0.029,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,crossfit_stronger,none,masked,200,,,,0.022,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,exact_behavior,20,masked,200,,,,0.03,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,exact_behavior,none,masked,200,,,,0.026,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,misspecified_behavior,20,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,misspecified_behavior,none,masked,200,,,,0.032,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,paper_lstm_h16,20,masked,200,,,,0.04,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WIS,paper_lstm_h16,none,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,crossfit_stronger,20,masked,200,,,,0.029,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,crossfit_stronger,none,masked,200,,,,0.022,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,exact_behavior,20,masked,200,,,,0.03,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,exact_behavior,none,masked,200,,,,0.026,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,misspecified_behavior,20,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,misspecified_behavior,none,masked,200,,,,0.032,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,paper_lstm_h16,20,masked,200,,,,0.04,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,WPDIS,paper_lstm_h16,none,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,crossfit_stronger,20,masked,200,,,,0.029,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,crossfit_stronger,none,masked,200,,,,0.022,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,exact_behavior,20,masked,200,,,,0.03,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,exact_behavior,none,masked,200,,,,0.026,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,misspecified_behavior,20,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,misspecified_behavior,none,masked,200,,,,0.032,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,,,,0.04,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,,,,0.035,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,crossfit_stronger,20,masked,200,,,,0.689,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,crossfit_stronger,none,masked,200,,,,0.684,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,exact_behavior,20,masked,200,,,,0.72,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,exact_behavior,none,masked,200,,,,0.718,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,misspecified_behavior,20,masked,200,,,,0.716,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,misspecified_behavior,none,masked,200,,,,0.716,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,20,masked,200,,,,0.704,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,CWPDIS,paper_lstm_h16,none,masked,200,,,,0.706,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,crossfit_stronger,20,masked,200,,,,0.574,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,crossfit_stronger,none,masked,200,,,,0.503,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,exact_behavior,20,masked,200,,,,0.475,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,exact_behavior,none,masked,200,,,,0.427,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,misspecified_behavior,20,masked,200,,,,0.391,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,misspecified_behavior,none,masked,200,,,,0.381,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,20,masked,200,,,,0.376,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,DR,paper_lstm_h16,none,masked,200,,,,0.359,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,crossfit_stronger,20,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
shock_null_response_v1,shock,null_response,4,FQE,crossfit_stronger,none,masked,200,,,,0.436,False,no_nonzero_true_order_or_behavior_relative_sign
