environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability
kdd107_shock_heterogeneous_response,shock,heterogeneous_response,8,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.06603572654,0.5146666667,0.5,0.006
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,crossfit_stronger,20,masked,200,0.2872621736,0.6296428571,0.656,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,crossfit_stronger,none,masked,200,0.2536011187,0.6171428571,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,exact_behavior,20,masked,200,0.2745573293,0.6210714286,0.635,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,exact_behavior,none,masked,200,0.2660237558,0.6192857143,0.636,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,misspecified_behavior,20,masked,200,0.2808561396,0.6253571429,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,misspecified_behavior,none,masked,200,0.2754779826,0.625,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,paper_lstm_h16,20,masked,200,0.2723967141,0.6217857143,0.638,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,CWPDIS,paper_lstm_h16,none,masked,200,0.2708863678,0.625,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,crossfit_stronger,20,masked,200,0.3896622898,0.6664285714,0.704,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,crossfit_stronger,none,masked,200,0.3312897148,0.6414285714,0.676,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,exact_behavior,20,masked,200,0.3651221495,0.6510714286,0.673,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,exact_behavior,none,masked,200,0.3189330132,0.6360714286,0.659,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,misspecified_behavior,20,masked,200,0.3881512758,0.6667857143,0.699,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,misspecified_behavior,none,masked,200,0.3641553101,0.6596428571,0.695,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,paper_lstm_h16,20,masked,200,0.3799342151,0.6639285714,0.7,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,DR,paper_lstm_h16,none,masked,200,0.3713069469,0.6621428571,0.696,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,crossfit_stronger,20,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,crossfit_stronger,none,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,exact_behavior,20,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,exact_behavior,none,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,misspecified_behavior,20,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,misspecified_behavior,none,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,paper_lstm_h16,20,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,FQE,paper_lstm_h16,none,masked,200,0.3942235264,0.67,0.702,0.111
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,crossfit_stronger,20,masked,200,0.4153514286,0.6735714286,0.714,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,crossfit_stronger,none,masked,200,0.3493197506,0.6489285714,0.681,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,exact_behavior,20,masked,200,0.3544359323,0.6414285714,0.664,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,exact_behavior,none,masked,200,0.2891305979,0.6214285714,0.646,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,misspecified_behavior,20,masked,200,0.3884856905,0.6607142857,0.689,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,misspecified_behavior,none,masked,200,0.3584721862,0.6525,0.677,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,paper_lstm_h16,20,masked,200,0.3775998257,0.6575,0.695,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,IS,paper_lstm_h16,none,masked,200,0.3628636998,0.6539285714,0.686,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,crossfit_stronger,20,masked,200,0.4153514286,0.6735714286,0.714,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,crossfit_stronger,none,masked,200,0.3493197506,0.6489285714,0.681,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,exact_behavior,20,masked,200,0.3544359323,0.6414285714,0.664,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,exact_behavior,none,masked,200,0.2891305979,0.6214285714,0.646,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,misspecified_behavior,20,masked,200,0.3884856905,0.6607142857,0.689,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,misspecified_behavior,none,masked,200,0.3584721862,0.6525,0.677,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,paper_lstm_h16,20,masked,200,0.3775998257,0.6575,0.695,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,PDIS,paper_lstm_h16,none,masked,200,0.3628636998,0.6539285714,0.686,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,crossfit_stronger,20,masked,200,0.2931877971,0.6353571429,0.66,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,crossfit_stronger,none,masked,200,0.2654495423,0.6214285714,0.641,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,exact_behavior,20,masked,200,0.3000695602,0.635,0.654,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,exact_behavior,none,masked,200,0.2955112695,0.6342857143,0.651,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,misspecified_behavior,20,masked,200,0.3054696219,0.6389285714,0.66,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,misspecified_behavior,none,masked,200,0.3001591086,0.6392857143,0.658,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,paper_lstm_h16,20,masked,200,0.2929499223,0.6332142857,0.651,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WDR,paper_lstm_h16,none,masked,200,0.2855768862,0.6310714286,0.647,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,crossfit_stronger,20,masked,200,0.2872621736,0.6296428571,0.656,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,crossfit_stronger,none,masked,200,0.2536011187,0.6171428571,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,exact_behavior,20,masked,200,0.2745573293,0.6210714286,0.635,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,exact_behavior,none,masked,200,0.2660237558,0.6192857143,0.636,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,misspecified_behavior,20,masked,200,0.2808561396,0.6253571429,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,misspecified_behavior,none,masked,200,0.2754779826,0.625,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,paper_lstm_h16,20,masked,200,0.2723967141,0.6217857143,0.638,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WIS,paper_lstm_h16,none,masked,200,0.2708863678,0.625,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,crossfit_stronger,20,masked,200,0.2872621736,0.6296428571,0.656,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,crossfit_stronger,none,masked,200,0.2536011187,0.6171428571,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,exact_behavior,20,masked,200,0.2745573293,0.6210714286,0.635,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,exact_behavior,none,masked,200,0.2660237558,0.6192857143,0.636,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,misspecified_behavior,20,masked,200,0.2808561396,0.6253571429,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,misspecified_behavior,none,masked,200,0.2754779826,0.625,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,paper_lstm_h16,20,masked,200,0.2723967141,0.6217857143,0.638,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,WPDIS,paper_lstm_h16,none,masked,200,0.2708863678,0.625,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.2872621736,0.6296428571,0.656,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.2536011187,0.6171428571,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,exact_behavior,20,masked,200,0.2745573293,0.6210714286,0.635,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,exact_behavior,none,masked,200,0.2660237558,0.6192857143,0.636,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.2808561396,0.6253571429,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.2754779826,0.625,0.64,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.2723967141,0.6217857143,0.638,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.2708863678,0.625,0.639,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,crossfit_stronger,20,masked,200,0.2893110453,0.6157142857,0.63,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,crossfit_stronger,none,masked,200,0.2791701301,0.6157142857,0.628,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,exact_behavior,20,masked,200,0.3180783352,0.6292857143,0.649,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,exact_behavior,none,masked,200,0.3190731524,0.6321428571,0.652,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,misspecified_behavior,20,masked,200,0.3291369798,0.6364285714,0.658,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,misspecified_behavior,none,masked,200,0.3242796019,0.6364285714,0.653,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,paper_lstm_h16,20,masked,200,0.3119078361,0.6285714286,0.644,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,CWPDIS,paper_lstm_h16,none,masked,200,0.3064241337,0.6296428571,0.647,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,crossfit_stronger,20,masked,200,0.3935195904,0.6717857143,0.694,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,crossfit_stronger,none,masked,200,0.3749669173,0.665,0.699,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,exact_behavior,20,masked,200,0.3922151056,0.6742857143,0.715,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,exact_behavior,none,masked,200,0.325251551,0.6460714286,0.676,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,misspecified_behavior,20,masked,200,0.4272912533,0.6989285714,0.758,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,misspecified_behavior,none,masked,200,0.3840983111,0.68,0.74,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,paper_lstm_h16,20,masked,200,0.4152610043,0.6896428571,0.744,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,DR,paper_lstm_h16,none,masked,200,0.3932297049,0.6807142857,0.737,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,crossfit_stronger,20,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,crossfit_stronger,none,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,exact_behavior,20,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,exact_behavior,none,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,misspecified_behavior,20,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,misspecified_behavior,none,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,paper_lstm_h16,20,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,FQE,paper_lstm_h16,none,masked,200,0.5094737976,0.7346428571,0.775,0.093
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,crossfit_stronger,20,masked,200,0.3118895072,0.4739285714,0.74,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,crossfit_stronger,none,masked,200,0.3135314811,0.4746428571,0.742,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,exact_behavior,20,masked,200,0.2690864178,0.4396428571,0.71,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,exact_behavior,none,masked,200,0.2682023956,0.4392857143,0.71,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,misspecified_behavior,20,masked,200,0.319101836,0.4753571429,0.765,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,misspecified_behavior,none,masked,200,0.3192936743,0.4757142857,0.765,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,paper_lstm_h16,20,masked,200,0.3201567741,0.4782142857,0.762,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,IS,paper_lstm_h16,none,masked,200,0.3203375547,0.4785714286,0.762,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,crossfit_stronger,20,masked,200,0.3923316953,0.6521428571,0.694,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,crossfit_stronger,none,masked,200,0.3858024825,0.6557142857,0.696,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,exact_behavior,20,masked,200,0.4022820053,0.6596428571,0.717,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,exact_behavior,none,masked,200,0.3286702366,0.6332142857,0.673,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,misspecified_behavior,20,masked,200,0.4424678727,0.6889285714,0.77,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,misspecified_behavior,none,masked,200,0.410982611,0.6775,0.748,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,paper_lstm_h16,20,masked,200,0.4276971126,0.6789285714,0.74,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,PDIS,paper_lstm_h16,none,masked,200,0.4165738719,0.6757142857,0.736,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,crossfit_stronger,20,masked,200,0.3233672951,0.6478571429,0.66,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,crossfit_stronger,none,masked,200,0.3065539351,0.6392857143,0.663,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,exact_behavior,20,masked,200,0.3213380965,0.6457142857,0.668,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,exact_behavior,none,masked,200,0.3243818944,0.6471428571,0.667,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,misspecified_behavior,20,masked,200,0.3430795103,0.6596428571,0.682,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,misspecified_behavior,none,masked,200,0.3361222579,0.655,0.679,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,paper_lstm_h16,20,masked,200,0.3178594703,0.6464285714,0.66,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WDR,paper_lstm_h16,none,masked,200,0.3184392413,0.6471428571,0.667,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,crossfit_stronger,20,masked,200,0.2923736695,0.4521428571,0.681,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,crossfit_stronger,none,masked,200,0.2923736695,0.4521428571,0.681,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,exact_behavior,20,masked,200,0.2661884301,0.4364285714,0.701,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,exact_behavior,none,masked,200,0.2646483274,0.4357142857,0.702,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,misspecified_behavior,20,masked,200,0.3093742576,0.465,0.736,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,misspecified_behavior,none,masked,200,0.3093742576,0.465,0.736,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,paper_lstm_h16,20,masked,200,0.3078601015,0.465,0.725,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WIS,paper_lstm_h16,none,masked,200,0.3078601015,0.465,0.725,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,crossfit_stronger,20,masked,200,0.2913487082,0.6175,0.633,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,crossfit_stronger,none,masked,200,0.2803478072,0.6171428571,0.632,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,exact_behavior,20,masked,200,0.3170637359,0.6285714286,0.647,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,exact_behavior,none,masked,200,0.3189239776,0.6317857143,0.65,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,misspecified_behavior,20,masked,200,0.3297167509,0.6367857143,0.658,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,misspecified_behavior,none,masked,200,0.3221096926,0.6360714286,0.651,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,paper_lstm_h16,20,masked,200,0.3107609904,0.6285714286,0.646,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,WPDIS,paper_lstm_h16,none,masked,200,0.305277288,0.63,0.648,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.2913487082,0.6175,0.633,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.2803478072,0.6171428571,0.632,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,200,0.3170637359,0.6285714286,0.647,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,200,0.3189239776,0.6317857143,0.65,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.3297167509,0.6367857143,0.658,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.3221096926,0.6360714286,0.651,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.3107609904,0.6285714286,0.646,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.305277288,0.63,0.648,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,crossfit_stronger,20,masked,200,0.3107730164,0.6185714286,0.624,0.002
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,crossfit_stronger,none,masked,200,0.2987322795,0.6185714286,0.625,0.002
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,exact_behavior,20,masked,200,0.3391734891,0.6278571429,0.659,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,exact_behavior,none,masked,200,0.3357034806,0.6296428571,0.657,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,misspecified_behavior,20,masked,200,0.3583118861,0.6396428571,0.655,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,misspecified_behavior,none,masked,200,0.3605715158,0.6435714286,0.657,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,paper_lstm_h16,20,masked,200,0.3272696525,0.6282142857,0.634,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,CWPDIS,paper_lstm_h16,none,masked,200,0.3239803426,0.6296428571,0.633,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,crossfit_stronger,20,masked,200,0.3106123324,0.6232142857,0.598,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,crossfit_stronger,none,masked,200,0.3040899082,0.6225,0.6,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,exact_behavior,20,masked,200,0.4552652057,0.6982142857,0.748,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,exact_behavior,none,masked,200,0.4036655836,0.6778571429,0.718,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,misspecified_behavior,20,masked,200,0.4977334341,0.7296428571,0.791,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,misspecified_behavior,none,masked,200,0.4757021348,0.7192857143,0.784,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,paper_lstm_h16,20,masked,200,0.4413507009,0.6957142857,0.709,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,DR,paper_lstm_h16,none,masked,200,0.427436196,0.69,0.704,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,crossfit_stronger,20,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,crossfit_stronger,none,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,exact_behavior,20,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,exact_behavior,none,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,misspecified_behavior,20,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,misspecified_behavior,none,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,paper_lstm_h16,20,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,FQE,paper_lstm_h16,none,masked,200,0.5907866853,0.7771428571,0.825,0.084
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,crossfit_stronger,20,masked,200,0.3131817149,0.4771428571,0.753,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,crossfit_stronger,none,masked,200,0.3142266074,0.4778571429,0.753,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,exact_behavior,20,masked,200,0.2452441641,0.4303571429,0.712,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,exact_behavior,none,masked,200,0.2457812111,0.4310714286,0.713,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,misspecified_behavior,20,masked,200,0.28277572,0.4567857143,0.78,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,misspecified_behavior,none,masked,200,0.2829565006,0.4571428571,0.78,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,paper_lstm_h16,20,masked,200,0.2561399749,0.4510714286,0.731,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,IS,paper_lstm_h16,none,masked,200,0.2563362362,0.4514285714,0.731,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,crossfit_stronger,20,masked,200,0.2969828027,0.605,0.605,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,crossfit_stronger,none,masked,200,0.2964908533,0.6096428571,0.603,0.003
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,exact_behavior,20,masked,200,0.4180948284,0.6564285714,0.717,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,exact_behavior,none,masked,200,0.353239766,0.6357142857,0.681,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,misspecified_behavior,20,masked,200,0.4706381661,0.6982142857,0.768,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,misspecified_behavior,none,masked,200,0.4553695648,0.6932142857,0.762,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,paper_lstm_h16,20,masked,200,0.4096513767,0.665,0.688,0.002
kdd107_shock_interior_optimum,shock,interior_optimum,8,PDIS,paper_lstm_h16,none,masked,200,0.4066972009,0.6639285714,0.688,0.002
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,crossfit_stronger,20,masked,200,0.3887364794,0.6628571429,0.666,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,crossfit_stronger,none,masked,200,0.3851129104,0.6646428571,0.669,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,exact_behavior,20,masked,200,0.4029408698,0.6742857143,0.701,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,exact_behavior,none,masked,200,0.4014914422,0.6742857143,0.697,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,misspecified_behavior,20,masked,200,0.4223631995,0.6878571429,0.708,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,misspecified_behavior,none,masked,200,0.4152610043,0.6835714286,0.702,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,paper_lstm_h16,20,masked,200,0.4090284657,0.68,0.683,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WDR,paper_lstm_h16,none,masked,200,0.4107677788,0.6817857143,0.682,0.001
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,crossfit_stronger,20,masked,200,0.288661058,0.4510714286,0.682,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,crossfit_stronger,none,masked,200,0.288661058,0.4510714286,0.682,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,exact_behavior,20,masked,200,0.2396580486,0.4246428571,0.697,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,exact_behavior,none,masked,200,0.2400010458,0.425,0.698,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,misspecified_behavior,20,masked,200,0.2773926952,0.4510714286,0.764,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,misspecified_behavior,none,masked,200,0.2773926952,0.4510714286,0.764,0.0
kdd107_shock_interior_optimum,shock,interior_optimum,8,WIS,paper_lstm_h16,20,masked,200,0.2425458907,0.4364285714,0.692,0.003
