environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,88,0.44,0.3729781925,0.5092832467,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,105,0.525,0.4559739601,0.5930837735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,20,masked,random_supported,200,171,0.855,0.7995133247,0.8971064936,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,empirical_behavior,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,147,0.735,0.6698242381,0.7913184585,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,maximum_supported_action,200,87,0.435,0.368157255,0.5042926374,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,minimum_supported_action,200,105,0.525,0.4559739601,0.5930837735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,random_supported,200,171,0.855,0.7995133247,0.8971064936,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,empirical_behavior,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,144,0.72,0.6540769541,0.7776311023,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,random_supported,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,empirical_behavior,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,exact_dynamic_programming_oracle,200,144,0.72,0.6540769541,0.7776311023,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,random_supported,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,empirical_behavior,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,200,144,0.72,0.6540769541,0.7776311023,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,random_supported,200,174,0.87,0.8163364813,0.9097179772,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,empirical_behavior,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,200,144,0.72,0.6540769541,0.7776311023,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,random_supported,200,174,0.87,0.8163364813,0.9097179772,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,143,0.715,0.6488465397,0.77304997,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,200,171,0.855,0.7995133247,0.8971064936,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,200,144,0.72,0.6540769541,0.7776311023,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,random_supported,200,171,0.855,0.7995133247,0.8971064936,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,empirical_behavior,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,91,0.455,0.3874821931,0.5242138863,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,105,0.525,0.4559739601,0.5930837735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,random_supported,200,166,0.83,0.7718411637,0.8757209209,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,empirical_behavior,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,96,0.48,0.4117916638,0.5489621493,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,maximum_supported_action,200,86,0.43,0.3633432233,0.4992951224,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,minimum_supported_action,200,105,0.525,0.4559739601,0.5930837735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,random_supported,200,166,0.83,0.7718411637,0.8757209209,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,92,0.46,0.392330518,0.5291771081,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,maximum_supported_action,200,90,0.45,0.382640684,0.5192438486,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,random_supported,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,exact_dynamic_programming_oracle,200,92,0.46,0.392330518,0.5291771081,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,minimum_supported_action,200,103,0.515,0.4461084919,0.5833261483,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,random_supported,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,empirical_behavior,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,200,91,0.455,0.3874821931,0.5242138863,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,maximum_supported_action,200,90,0.45,0.382640684,0.5192438486,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,random_supported,200,173,0.865,0.8107086163,0.9055342955,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,empirical_behavior,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,200,91,0.455,0.3874821931,0.5242138863,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,maximum_supported_action,200,90,0.45,0.382640684,0.5192438486,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,minimum_supported_action,200,104,0.52,0.4510378507,0.5882083362,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,random_supported,200,173,0.865,0.8107086163,0.9055342955,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,91,0.455,0.3874821931,0.5242138863,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,106,0.53,0.4609168292,0.5979524513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,random_supported,200,167,0.835,0.7773421846,0.8800314467,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,empirical_behavior,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,200,93,0.465,0.3971856416,0.5341335313,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,maximum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,minimum_supported_action,200,105,0.525,0.4559739601,0.5930837735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,random_supported,200,167,0.835,0.7773421846,0.8800314467,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,severity_rule,200,146,0.73,0.664565648,0.7867655019,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,empirical_behavior,200,159,0.795,0.7337430195,0.845138238,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,135,0.675,0.6073198512,0.7360842846,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,maximum_supported_action,200,55,0.275,0.2177970033,0.3406833936,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,minimum_supported_action,200,85,0.425,0.3585361254,0.4942906735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,random_supported,200,163,0.815,0.7554293724,0.862698072,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,severity_rule,200,133,0.665,0.5970219121,0.7267591302,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,empirical_behavior,200,159,0.795,0.7337430195,0.845138238,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,155,0.775,0.7122587676,0.8273763028,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,maximum_supported_action,200,80,0.4,0.3346057857,0.4691632796,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,minimum_supported_action,200,100,0.5,0.4313608596,0.5686391404,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,random_supported,200,163,0.815,0.7554293724,0.862698072,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,severity_rule,200,138,0.69,0.6228282243,0.7500105516,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,20,masked,empirical_behavior,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,120,0.6,0.5308367204,0.6653942143,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,20,masked,maximum_supported_action,200,54,0.27,0.2132344981,0.335434352,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,20,masked,minimum_supported_action,200,85,0.425,0.3585361254,0.4942906735,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,20,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,20,masked,severity_rule,200,134,0.67,0.6021668477,0.7314257413,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,none,masked,empirical_behavior,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,none,masked,exact_dynamic_programming_oracle,200,120,0.6,0.5308367204,0.6653942143,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,none,masked,maximum_supported_action,200,83,0.415,0.3489428545,0.484260851,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,none,masked,minimum_supported_action,200,101,0.505,0.4362700003,0.5735415464,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,none,masked,random_supported,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,exact_behavior,none,masked,severity_rule,200,137,0.685,0.6176504391,0.7453767901,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,200,127,0.635,0.5663170265,0.6985947354,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,maximum_supported_action,200,53,0.265,0.2086815415,0.3301757619,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,minimum_supported_action,200,82,0.41,0.3441567491,0.4792354097,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,random_supported,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,severity_rule,200,133,0.665,0.5970219121,0.7267591302,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,empirical_behavior,200,191,0.955,0.916703296,0.976147457,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,200,127,0.635,0.5663170265,0.6985947354,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,maximum_supported_action,200,70,0.35,0.2872882413,0.4183653566,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,minimum_supported_action,200,91,0.455,0.3874821931,0.5242138863,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,random_supported,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,severity_rule,200,135,0.675,0.6073198512,0.7360842846,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,empirical_behavior,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,138,0.69,0.6228282243,0.7500105516,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,maximum_supported_action,200,50,0.25,0.1950816801,0.3143409831,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,minimum_supported_action,200,89,0.445,0.37780601,0.5142669759,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,random_supported,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,severity_rule,200,138,0.69,0.6228282243,0.7500105516,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,empirical_behavior,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,200,138,0.69,0.6228282243,0.7500105516,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,maximum_supported_action,200,61,0.305,0.2453641563,0.371985521,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,minimum_supported_action,200,99,0.495,0.4264584536,0.5637299997,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,random_supported,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,severity_rule,200,138,0.69,0.6228282243,0.7500105516,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,maximum_supported_action,200,5,0.025,0.01072471965,0.05717834041,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,minimum_supported_action,200,8,0.04,0.02040563207,0.0769320682,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,random_supported,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,severity_rule,200,18,0.09,0.05768744886,0.1377657188,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,none,masked,empirical_behavior,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
kdd107_shock_state_dependent_optimum,shock,state_dependent_optimum,8,FQE,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,0,0.0,1.734723476e-18,0.01884532638,wilson_95,True
